Generation,ID,Pokemon,Abilities,BaseExperience,Height,Moves,HP,Attack,Defense,SpecialAttack,SpecialDefense,Speed
Generation.III,335,Zangoose,"immunity, toxic-boost (Hidden)",160,13,"mega-punch, fire-punch, ice-punch, thunder-punch, scratch, razor-wind, swords-dance, double-kick, mega-kick, headbutt, body-slam, double-edge, leer, roar, disable, flamethrower, ice-beam, blizzard, low-kick, counter, seismic-toss, strength, solar-beam, thunderbolt, thunder-wave, thunder, dig, toxic, quick-attack, mimic, double-team, defense-curl, fire-blast, swift, fury-swipes, rest, rock-slide, slash, substitute, thief, snore, curse, flail, protect, belly-drum, mud-slap, icy-wind, detect, giga-drain, endure, rollout, false-swipe, swagger, fury-cutter, attract, sleep-talk, return, frustration, dynamic-punch, pursuit, iron-tail, metal-claw, hidden-power, rain-dance, sunny-day, shadow-ball, rock-smash, facade, focus-punch, taunt, revenge, brick-break, knock-off, endeavor, secret-power, crush-claw, rock-tomb, aerial-ace, shock-wave, water-pulse, natural-gift, feint, close-combat, payback, embargo, fling, last-resort, poison-jab, night-slash, x-scissor, focus-blast, shadow-claw, rock-climb, captivate, double-hit, hone-claws, round, quick-guard, incinerate, retaliate, final-gambit, work-up, confide, power-up-punch",73,115,60,60,60,73
Generation.III,336,Seviper,"shed-skin, infiltrator (Hidden)",160,27,"swords-dance, bind, headbutt, body-slam, wrap, double-edge, bite, flamethrower, strength, earthquake, dig, toxic, mimic, screech, double-team, haze, lick, swift, glare, rest, substitute, thief, snore, protect, scary-face, sludge-bomb, mud-slap, giga-drain, endure, swagger, fury-cutter, attract, sleep-talk, return, frustration, iron-tail, hidden-power, rain-dance, sunny-day, crunch, rock-smash, stockpile, spit-up, swallow, facade, taunt, knock-off, snatch, secret-power, poison-fang, poison-tail, natural-gift, feint, payback, assurance, wring-out, gastro-acid, punishment, sucker-punch, poison-jab, dark-pulse, night-slash, aqua-tail, x-scissor, switcheroo, captivate, venoshock, sludge-wave, coil, round, retaliate, final-gambit, bulldoze, dragon-tail, belch, confide, venom-drench, infestation, brutal-swing",73,100,60,100,60,73
Generation.III,337,Lunatone,levitate,161,10,"tackle, body-slam, double-edge, ice-beam, blizzard, hyper-beam, rock-throw, earthquake, toxic, confusion, psychic, hypnosis, mimic, double-team, harden, defense-curl, light-screen, reflect, self-destruct, swift, dream-eater, flash, psywave, explosion, rest, rock-slide, substitute, snore, protect, icy-wind, sandstorm, endure, rollout, swagger, sleep-talk, return, frustration, safeguard, pain-split, hidden-power, rain-dance, psych-up, ancient-power, shadow-ball, future-sight, facade, helping-hand, magic-coat, recycle, skill-swap, secret-power, rock-tomb, cosmic-power, signal-beam, calm-mind, gravity, gyro-ball, natural-gift, embargo, heal-block, rock-polish, power-gem, earth-power, giga-impact, zen-headbutt, trick-room, iron-head, stone-edge, stealth-rock, grass-knot, charge-beam, psyshock, telekinesis, magic-room, smack-down, round, acrobatics, bulldoze, moonblast, confide",90,55,65,95,85,90
Generation.III,338,Solrock,levitate,161,12,"tackle, body-slam, double-edge, flamethrower, hyper-beam, solar-beam, fire-spin, rock-throw, earthquake, toxic, confusion, psychic, mimic, double-team, harden, defense-curl, light-screen, reflect, self-destruct, fire-blast, swift, dream-eater, flash, psywave, explosion, rest, rock-slide, substitute, snore, protect, sandstorm, endure, rollout, swagger, sleep-talk, return, frustration, safeguard, pain-split, hidden-power, sunny-day, psych-up, ancient-power, shadow-ball, heat-wave, will-o-wisp, facade, helping-hand, magic-coat, recycle, skill-swap, secret-power, overheat, rock-tomb, cosmic-power, signal-beam, iron-defense, calm-mind, gravity, gyro-ball, natural-gift, embargo, heal-block, flare-blitz, rock-polish, earth-power, giga-impact, zen-headbutt, trick-room, iron-head, stone-edge, stealth-rock, grass-knot, charge-beam, wonder-room, psyshock, telekinesis, smack-down, round, incinerate, acrobatics, bulldoze, confide",90,95,85,55,65,90
Generation.III,339,Barboach,"oblivious, anticipation, hydration (Hidden)",58,4,"headbutt, take-down, thrash, double-edge, water-gun, hydro-pump, surf, ice-beam, blizzard, earthquake, fissure, toxic, mimic, double-team, waterfall, amnesia, rest, substitute, snore, flail, protect, mud-slap, icy-wind, sandstorm, endure, swagger, spark, attract, sleep-talk, return, frustration, magnitude, hidden-power, rain-dance, future-sight, whirlpool, hail, facade, secret-power, dive, mud-sport, rock-tomb, muddy-water, bounce, mud-shot, water-sport, dragon-dance, water-pulse, natural-gift, aqua-tail, earth-power, mud-bomb, captivate, round, scald, bulldoze, confide",50,48,43,46,41,50
Generation.III,340,Whiscash,"oblivious, anticipation, hydration (Hidden)",164,9,"headbutt, thrash, double-edge, water-gun, surf, ice-beam, blizzard, hyper-beam, strength, earthquake, fissure, toxic, mimic, double-team, waterfall, amnesia, rest, rock-slide, substitute, snore, protect, mud-slap, icy-wind, sandstorm, endure, swagger, attract, sleep-talk, return, frustration, magnitude, hidden-power, rain-dance, future-sight, rock-smash, whirlpool, hail, facade, secret-power, dive, mud-sport, rock-tomb, tickle, muddy-water, bounce, water-sport, water-pulse, natural-gift, aqua-tail, earth-power, giga-impact, mud-bomb, zen-headbutt, stone-edge, captivate, round, scald, bulldoze, belch, confide",110,78,73,76,71,110
Generation.III,341,Corphish,"hyper-cutter, shell-armor, adaptability (Hidden)",62,6,"vice-grip, guillotine, swords-dance, cut, body-slam, double-edge, leer, surf, ice-beam, blizzard, bubble-beam, counter, strength, dig, toxic, mimic, double-team, harden, waterfall, bubble, crabhammer, rest, rock-slide, substitute, snore, spite, protect, sludge-bomb, mud-slap, icy-wind, endure, false-swipe, swagger, fury-cutter, attract, sleep-talk, return, frustration, metal-claw, hidden-power, rain-dance, crunch, ancient-power, rock-smash, whirlpool, hail, facade, taunt, superpower, brick-break, knock-off, endeavor, secret-power, mud-sport, rock-tomb, aerial-ace, iron-defense, dragon-dance, water-pulse, natural-gift, payback, fling, trump-card, night-slash, x-scissor, switcheroo, captivate, aqua-jet, double-hit, hone-claws, round, chip-away, scald, razor-shell, confide",43,80,65,50,35,43
Generation.III,342,Crawdaunt,"hyper-cutter, shell-armor, adaptability (Hidden)",164,11,"vice-grip, guillotine, swords-dance, cut, body-slam, double-edge, leer, surf, ice-beam, blizzard, bubble-beam, hyper-beam, counter, strength, dig, toxic, mimic, double-team, harden, waterfall, swift, bubble, crabhammer, rest, rock-slide, substitute, snore, spite, protect, sludge-bomb, mud-slap, icy-wind, endure, false-swipe, swagger, fury-cutter, attract, sleep-talk, return, frustration, hidden-power, rain-dance, crunch, ancient-power, rock-smash, whirlpool, hail, facade, nature-power, taunt, superpower, brick-break, knock-off, endeavor, secret-power, dive, rock-tomb, aerial-ace, iron-defense, water-pulse, natural-gift, payback, fling, dark-pulse, night-slash, x-scissor, giga-impact, avalanche, captivate, double-hit, hone-claws, sludge-wave, round, scald, retaliate, razor-shell, snarl, confide",63,120,85,90,55,63
Generation.III,343,Baltoy,levitate,60,5,"headbutt, double-edge, ice-beam, psybeam, solar-beam, earthquake, dig, toxic, confusion, psychic, mimic, double-team, harden, light-screen, reflect, self-destruct, dream-eater, flash, explosion, rest, rock-slide, substitute, snore, protect, mud-slap, sandstorm, endure, swagger, sleep-talk, return, frustration, safeguard, rapid-spin, hidden-power, rain-dance, sunny-day, psych-up, ancient-power, shadow-ball, facade, trick, magic-coat, recycle, skill-swap, imprison, secret-power, rock-tomb, cosmic-power, signal-beam, extrasensory, calm-mind, gravity, gyro-ball, natural-gift, heal-block, power-trick, rock-polish, earth-power, zen-headbutt, trick-room, stealth-rock, grass-knot, charge-beam, guard-split, power-split, wonder-room, psyshock, telekinesis, smack-down, round, ally-switch, bulldoze, drill-run, confide, dazzling-gleam",40,40,55,40,70,40
Generation.III,344,Claydol,levitate,175,15,"headbutt, double-edge, ice-beam, psybeam, hyper-beam, strength, solar-beam, earthquake, dig, toxic, confusion, psychic, teleport, mimic, double-team, harden, light-screen, reflect, self-destruct, dream-eater, flash, explosion, rest, rock-slide, substitute, snore, protect, mud-slap, sandstorm, endure, swagger, sleep-talk, return, frustration, safeguard, rapid-spin, hidden-power, rain-dance, sunny-day, psych-up, ancient-power, shadow-ball, rock-smash, facade, trick, magic-coat, recycle, skill-swap, imprison, secret-power, rock-tomb, cosmic-power, signal-beam, extrasensory, calm-mind, gravity, gyro-ball, natural-gift, heal-block, power-trick, rock-polish, earth-power, giga-impact, zen-headbutt, trick-room, stone-edge, stealth-rock, grass-knot, charge-beam, guard-split, power-split, wonder-room, psyshock, telekinesis, smack-down, round, ally-switch, bulldoze, drill-run, confide, dazzling-gleam",60,70,105,70,120,60
Generation.III,345,Lileep ~,"suction-cups, storm-drain (Hidden)",71,10,"swords-dance, bind, body-slam, double-edge, acid, mega-drain, solar-beam, string-shot, toxic, mimic, double-team, recover, confuse-ray, barrier, constrict, amnesia, flash, rest, rock-slide, substitute, snore, curse, protect, sludge-bomb, mud-slap, sandstorm, giga-drain, endure, swagger, attract, sleep-talk, return, frustration, pain-split, synthesis, hidden-power, sunny-day, mirror-coat, psych-up, ancient-power, stockpile, spit-up, swallow, facade, ingrain, secret-power, astonish, rock-tomb, tickle, bullet-seed, brine, natural-gift, wring-out, gastro-acid, worry-seed, rock-polish, seed-bomb, energy-ball, earth-power, captivate, stealth-rock, grass-knot, smack-down, round, confide, infestation",66,41,77,61,87,66
Generation.III,346,Cradily ~,"suction-cups, storm-drain (Hidden)",173,15,"swords-dance, bind, headbutt, body-slam, double-edge, acid, hyper-beam, strength, solar-beam, string-shot, earthquake, toxic, mimic, double-team, confuse-ray, constrict, amnesia, flash, rest, rock-slide, substitute, snore, protect, sludge-bomb, mud-slap, sandstorm, giga-drain, endure, swagger, attract, sleep-talk, return, frustration, pain-split, synthesis, hidden-power, sunny-day, psych-up, ancient-power, rock-smash, stockpile, spit-up, swallow, facade, ingrain, secret-power, astonish, rock-tomb, bullet-seed, block, brine, natural-gift, wring-out, gastro-acid, worry-seed, rock-polish, seed-bomb, energy-ball, earth-power, giga-impact, stone-edge, captivate, stealth-rock, grass-knot, smack-down, sludge-wave, round, bulldoze, confide, infestation",86,81,97,81,107,86
Generation.III,347,Anorith ~,"battle-armor, swift-swim (Hidden)",71,7,"scratch, swords-dance, cut, sand-attack, headbutt, body-slam, double-edge, water-gun, string-shot, dig, toxic, mimic, screech, double-team, harden, rest, rock-slide, slash, substitute, snore, curse, protect, mud-slap, sandstorm, endure, false-swipe, swagger, fury-cutter, attract, sleep-talk, return, frustration, rapid-spin, metal-claw, hidden-power, sunny-day, ancient-power, rock-smash, facade, brick-break, knock-off, secret-power, mud-sport, crush-claw, rock-tomb, aerial-ace, iron-defense, rock-blast, water-pulse, brine, natural-gift, rock-polish, x-scissor, earth-power, cross-poison, captivate, stealth-rock, bug-bite, aqua-jet, hone-claws, smack-down, round, struggle-bug, confide",45,95,50,40,50,45
Generation.III,348,Armaldo ~,"battle-armor, swift-swim (Hidden)",173,15,"scratch, swords-dance, cut, headbutt, body-slam, double-edge, water-gun, hyper-beam, low-kick, seismic-toss, strength, string-shot, earthquake, dig, toxic, mimic, double-team, harden, rest, rock-slide, slash, substitute, snore, protect, mud-slap, sandstorm, endure, false-swipe, swagger, fury-cutter, attract, sleep-talk, return, frustration, iron-tail, metal-claw, hidden-power, sunny-day, ancient-power, rock-smash, facade, superpower, brick-break, knock-off, secret-power, mud-sport, crush-claw, rock-tomb, aerial-ace, iron-defense, block, rock-blast, water-pulse, brine, natural-gift, rock-polish, aqua-tail, x-scissor, earth-power, giga-impact, flash-cannon, stone-edge, captivate, stealth-rock, bug-bite, hone-claws, smack-down, round, struggle-bug, bulldoze, confide, brutal-swing",75,125,100,70,80,75
Generation.III,349,Feebas,"swift-swim, oblivious, adaptability (Hidden)",40,6,"tackle, double-edge, mist, surf, ice-beam, blizzard, toxic, hypnosis, mimic, double-team, confuse-ray, light-screen, haze, waterfall, swift, splash, rest, substitute, snore, flail, protect, icy-wind, endure, swagger, attract, sleep-talk, return, frustration, dragon-breath, iron-tail, hidden-power, rain-dance, mirror-coat, whirlpool, hail, facade, secret-power, dive, mud-sport, tickle, water-pulse, brine, natural-gift, dragon-pulse, captivate, round, scald, confide",20,15,20,10,55,20
Generation.III,350,Milotic,"marvel-scale, competitive, cute-charm (Hidden)",189,62,"bind, body-slam, wrap, double-edge, water-gun, hydro-pump, surf, ice-beam, blizzard, hyper-beam, toxic, mimic, double-team, recover, light-screen, waterfall, swift, rest, substitute, snore, protect, mud-slap, icy-wind, endure, swagger, attract, sleep-talk, return, frustration, safeguard, iron-tail, hidden-power, twister, rain-dance, psych-up, whirlpool, hail, facade, magic-coat, refresh, secret-power, dive, water-sport, water-pulse, natural-gift, aqua-ring, aqua-tail, dragon-pulse, giga-impact, avalanche, iron-head, captivate, coil, round, scald, bulldoze, dragon-tail, disarming-voice, confide, brutal-swing",95,60,79,100,125,95
Generation.III,351,Castform,forecast,147,3,"headbutt, tackle, body-slam, double-edge, disable, ember, flamethrower, water-gun, hydro-pump, ice-beam, blizzard, solar-beam, thunderbolt, thunder-wave, thunder, toxic, mimic, double-team, defense-curl, fire-blast, swift, amnesia, flash, rest, substitute, thief, snore, powder-snow, protect, icy-wind, sandstorm, endure, swagger, attract, sleep-talk, return, frustration, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, future-sight, hail, facade, secret-power, weather-ball, cosmic-power, shock-wave, water-pulse, natural-gift, tailwind, lucky-chant, guard-swap, last-resort, energy-ball, avalanche, captivate, ominous-wind, round, clear-smog, scald, hex, incinerate, reflect-type, retaliate, work-up, hurricane, confide",70,70,70,70,70,70
Generation.III,352,Kecleon,"color-change, protean (Hidden)",154,10,"mega-punch, fire-punch, ice-punch, thunder-punch, scratch, cut, bind, mega-kick, headbutt, body-slam, double-edge, tail-whip, disable, flamethrower, ice-beam, blizzard, psybeam, low-kick, counter, seismic-toss, strength, solar-beam, thunderbolt, thunder-wave, thunder, dig, toxic, mimic, screech, double-team, recover, defense-curl, metronome, lick, fire-blast, swift, dizzy-punch, flash, fury-swipes, rest, rock-slide, slash, substitute, thief, snore, protect, feint-attack, mud-slap, icy-wind, endure, rollout, swagger, fury-cutter, attract, sleep-talk, return, frustration, dynamic-punch, iron-tail, hidden-power, rain-dance, sunny-day, psych-up, ancient-power, shadow-ball, rock-smash, fake-out, facade, focus-punch, trick, role-play, magic-coat, recycle, brick-break, knock-off, skill-swap, snatch, secret-power, camouflage, astonish, rock-tomb, aerial-ace, shock-wave, water-pulse, natural-gift, feint, fling, last-resort, sucker-punch, aqua-tail, drain-punch, nasty-plot, shadow-claw, shadow-sneak, trick-room, captivate, stealth-rock, grass-knot, charge-beam, hone-claws, wonder-room, synchronoise, foul-play, after-you, round, incinerate, retaliate, work-up, confide, power-up-punch",60,90,70,60,120,60
Generation.III,353,Shuppet,"insomnia, frisk, cursed-body (Hidden)",59,6,"headbutt, body-slam, double-edge, disable, thunderbolt, thunder-wave, thunder, toxic, psychic, night-shade, mimic, screech, double-team, confuse-ray, dream-eater, flash, rest, substitute, thief, nightmare, snore, curse, spite, protect, feint-attack, foresight, destiny-bond, icy-wind, endure, swagger, attract, sleep-talk, return, frustration, pain-split, pursuit, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, torment, will-o-wisp, facade, taunt, trick, role-play, magic-coat, knock-off, skill-swap, imprison, grudge, snatch, secret-power, astonish, calm-mind, shock-wave, natural-gift, payback, embargo, sucker-punch, dark-pulse, shadow-sneak, trick-room, gunk-shot, captivate, charge-beam, ominous-wind, telekinesis, magic-room, foul-play, round, hex, phantom-force, confide, dazzling-gleam",44,75,35,63,33,44
